Date,Borough
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,The Bronx
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,The Bronx
March 2015,The Bronx
March 2015,Manhattan
March 2015,Manhattan
March 2015,The Bronx
March 2015,Manhattan
March 2015,Manhattan
March 2015,Queens
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,The Bronx
March 2015,The Bronx
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,The Bronx
March 2015,The Bronx
March 2015,The Bronx
March 2015,Queens
March 2015,Queens
March 2015,Staten Island
March 2015,Manhattan
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,The Bronx
March 2015,The Bronx
March 2015,Manhattan
March 2015,Manhattan
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,The Bronx
March 2015,Manhattan
March 2015,Manhattan
March 2015,The Bronx
March 2015,Queens
March 2015,Manhattan
March 2015,Manhattan
March 2015,Manhattan
March 2015,Manhattan
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Manhattan
March 2015,Manhattan
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Manhattan
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Queens
March 2015,Brooklyn
March 2015,Manhattan
March 2015,The Bronx
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,The Bronx
March 2015,The Bronx
March 2015,Queens
March 2015,Manhattan
March 2015,The Bronx
March 2015,The Bronx
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Manhattan
March 2015,The Bronx
March 2015,Queens
March 2015,Queens
March 2015,Brooklyn
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Queens
March 2015,Manhattan
March 2015,Manhattan
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,Manhattan
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Queens
March 2015,Manhattan
March 2015,Brooklyn
March 2015,Brooklyn
March 2015,The Bronx
March 2015,The Bronx
March 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,The Bronx
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,The Bronx
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,The Bronx
April 2015,The Bronx
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Queens
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Queens
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Manhattan
April 2015,The Bronx
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,The Bronx
April 2015,The Bronx
April 2015,The Bronx
April 2015,The Bronx
April 2015,Queens
April 2015,Queens
April 2015,The Bronx
April 2015,Queens
April 2015,The Bronx
April 2015,The Bronx
April 2015,Manhattan
April 2015,Queens
April 2015,The Bronx
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Staten Island
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,The Bronx
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Manhattan
April 2015,Manhattan
April 2015,The Bronx
April 2015,The Bronx
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Queens
April 2015,Manhattan
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Manhattan
April 2015,Manhattan
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Brooklyn
April 2015,Brooklyn
April 2015,Queens
April 2015,Queens
April 2015,Brooklyn
April 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,The Bronx
May 2015,The Bronx
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,The Bronx
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Manhattan
May 2015,Manhattan
May 2015,Queens
May 2015,Brooklyn
May 2015,Queens
May 2015,Manhattan
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Manhattan
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Manhattan
May 2015,Manhattan
May 2015,Manhattan
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Manhattan
May 2015,Manhattan
May 2015,Manhattan
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Brooklyn
May 2015,Manhattan
May 2015,Manhattan
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,Manhattan
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Manhattan
May 2015,The Bronx
May 2015,Queens
May 2015,Queens
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Brooklyn
May 2015,Queens
May 2015,Queens
May 2015,Queens
May 2015,The Bronx
May 2015,Brooklyn
